"","Sub_Transect_Number","Survey_Date","Year","Latitude_DD","Longitude_DD","Transect_Location","Watermass_Strata","Depth_Strata","Depth_Continuous","Substrate_Type","Ledge","Boulder","Cobble","Gravel","Mud","Bottom_Salinity_HYCOM","Bottom_Temperature_HYCOM","Bottom_Velocity_HYCOM","Bottom_Direction_HYCOM","Shannon.Weiner_Diversity","Assemblage_Density_per_100sqm","Assemblage_Biomass_kg_per_100sqm","Economic_Value_per_100sqm","Demersal_Fish_Density_per_100sqm","Mobile_Benthic_Invertebrate_Density_per_100sqm","Sessile_Invertebrate_Density_per_100sqm","Radiated_Shanny","Red_Hake","White_Hake","Cunner","Alligatorfish","Atlantic_Cod","Witch_Flounder","Snakeblenny","Silver_Hake","American_Plaice","Longhorn_Sculpin","Shorthorn_Sculpin","Pollock","Acadian_Redfish","Green_Sea_Urchin","Northern_Seastar","Blood_Star","American_Lobster","Jonah_Crab","Atlantic_Rock_Crab","Common_Sand_Dollar","Northern_Shrimp","Giant_Sea_Scallop","Sea_Potato","Pacific_Orange_Crust","Northern_Cerianthid","Boring_Sponge","White_Crust_Tunicate","Breadcrumb_Sponge","Finger_Sponge","Hydroid_sp","Iophon_Sponge","Palmate_Sponge","Clonal_Plumose_Anemone","Red_Beard_Sponge","Northern_Horse_Mussel","Sabellid_Worm","Polymastia_Sponge","Porifera_sp","Fig_Sponge","Northern_Lampshell","Tunicate_sp","Northern_Red_Anemone","Region","Segment_Area_sqm"
"1490",946,"7/16/2013 0:00",2013,43.67523,-70.015073,"100 ft off Drunken Ledge","WMCC",30,25,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0,4166.267987,0,0,0,0,4166.267987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166.267987,0,0,"Casco Bay",15.6014928
"1491",945,"7/16/2013 0:00",2013,43.675242,-70.015,"100 ft off Drunken Ledge","WMCC",30,26,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.200375,3498.499719,22.6480492,0,177.1392263,0,3321.360493,0,0,0,177.1392263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3321.360493,0,0,"Casco Bay",18.0648864
"1492",950,"7/16/2013 0:00",2013,43.675162,-70.015372,"100 ft off Drunken Ledge","WMCC",30,26,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.059276,2218.572538,2.0309392,0,15.8847676,5.2949225,2197.392848,0,0,0,15.8847676,0,0,0,0,0,0,0,0,0,0,0,0,5.2949225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197.392848,0,0,"Casco Bay",18.8860176
"1493",930,"7/16/2013 0:00",2013,43.675833,-70.013787,"100 ft off Drunken Ledge","WMCC",30,26,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.380426,1044.525294,1.1977334,0,9.3679399,4.6839699,1030.473384,0,0,0,9.3679399,0,0,0,0,0,0,0,0,0,0,0,4.6839699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936.7939852,93.6793985,0,"Casco Bay",21.3494112
"1494",942,"7/16/2013 0:00",2013,43.6753,-70.01472,"100 ft off Drunken Ledge","WMCC",30,26,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.061891,3592.604933,5.1901779,0,40.594406,0,3552.010527,0,0,0,40.594406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552.010527,0,0,"Casco Bay",19.7071488
"1495",973,"7/16/2013 0:00",2013,43.676229,-70.021513,"100 ft off Drunken Ledge","WMCC",30,26,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.086928,2252.989534,4.9542608,0,38.7492058,0,2214.240329,0,0,0,38.7492058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214.240329,0,0,"Casco Bay",18.0648864
"1496",943,"7/16/2013 0:00",2013,43.675294,-70.014817,"100 ft off Drunken Ledge","WMCC",30,26,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.421354,1351.400872,2.0091011,0,15.7139636,0,1335.686908,0,0,0,15.7139636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178.547272,157.1396362,0,"Casco Bay",25.4550672
"1497",941,"7/16/2013 0:00",2013,43.675325,-70.014645,"100 ft off Drunken Ledge","WMCC",30,26,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.020814,3781.078961,1.482908,0,11.5984017,0,3769.480559,0,0,0,11.5984017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3769.480559,0,0,"Casco Bay",17.2437552
"1498",965,"7/16/2013 0:00",2013,43.674913,-70.016481,"100 ft off Drunken Ledge","WMCC",30,26,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.046288,1394.971407,1.4155031,0,11.0712016,0,1383.900205,0,0,0,11.0712016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.900205,0,0,"Casco Bay",18.0648864
"1499",935,"7/16/2013 0:00",2013,43.675614,-70.014036,"100 ft off Drunken Ledge","WMCC",30,26,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.552187,1134.506821,1.6390036,0,12.8192861,0,1121.687535,0,0,0,12.8192861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6385722,0,0,0,0,0,0,6.4096431,0,0,0,0,0,961.4464585,128.1928611,0,"Casco Bay",15.6014928
"1500",934,"7/16/2013 0:00",2013,43.675655,-70.013988,"100 ft off Drunken Ledge","WMCC",30,26,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.695221,1936.933088,24.4679817,0,191.3736284,0,1745.559459,0,0,0,191.3736284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7992009,1507.792224,231.9680344,0,"Casco Bay",17.2437552
"1501",944,"7/16/2013 0:00",2013,43.675257,-70.01494,"100 ft off Drunken Ledge","WMCC",30,26,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.05134,1841.362257,2.1113118,0,14.6139861,0,1826.748271,0,0,0,9.7426574,0,0,0,0,0,0,0,4.8713287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.748271,0,0,"Casco Bay",20.52828
"1502",931,"7/16/2013 0:00",2013,43.675792,-70.013838,"100 ft off Drunken Ledge","WMCC",30,27,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.587323,1064.000747,0,0,0,6.4096431,1057.591104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4096431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.2053821,256.3857223,0,"Casco Bay",15.6014928
"1503",933,"7/16/2013 0:00",2013,43.675716,-70.013934,"100 ft off Drunken Ledge","WMCC",30,27,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0,34.7952052,4.448724,0,34.7952052,0,0,0,0,0,34.7952052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casco Bay",17.2437552
"1504",940,"7/16/2013 0:00",2013,43.675367,-70.01459,"100 ft off Drunken Ledge","WMCC",30,27,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0,4871.328723,0,0,0,0,4871.328723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4871.328723,0,0,"Casco Bay",16.422624
"1505",932,"7/16/2013 0:00",2013,43.675742,-70.013888,"100 ft off Drunken Ledge","WMCC",30,27,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.464586,596.0968043,9.0145196,0,70.5060736,0,525.5907306,0,0,0,70.5060736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8192861,0,0,0,0,0,0,0,0,0,0,0,512.7714445,0,0,"Casco Bay",15.6014928
"1506",966,"7/16/2013 0:00",2013,43.6749,-70.01655,"100 ft off Drunken Ledge","WMCC",30,27,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.119307,2338.237787,6.2282135,0,48.7132872,6.0891609,2283.435339,0,0,0,48.7132872,0,0,0,0,0,0,0,0,0,0,0,0,6.0891609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283.435339,0,0,"Casco Bay",16.422624
"1507",971,"7/16/2013 0:00",2013,43.675355,-70.017858,"100 ft off Drunken Ledge","WMCC",30,27,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.065997,2409.189749,2.7079189,0,21.1796901,0,2388.010059,0,0,0,21.1796901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2949225,2382.715136,0,0,"Casco Bay",18.8860176
"1508",928,"7/16/2013 0:00",2013,43.67593,-70.01367,"100 ft off Drunken Ledge","WMCC",30,27,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.560875,1038.056954,5.9316319,0,46.3936069,0,991.6633472,0,0,0,46.3936069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7992009,869.8801291,115.9840172,0,"Casco Bay",17.2437552
"1509",907,"7/16/2013 0:00",2013,43.671273,-70.005293,"100 ft off Drunken Ledge","WMCC",30,27,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.490466,3579.56629,19.0967586,0,149.3631977,0,3430.203093,0,0,0,149.3631977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1504551,3090.273057,334.7795811,0,"Casco Bay",19.41576
"1510",929,"7/16/2013 0:00",2013,43.675888,-70.013712,"100 ft off Drunken Ledge","WMCC",30,27,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.105637,2109.285337,3.7369281,0,29.2279723,4.8713287,2075.186036,0,0,0,29.2279723,0,0,0,0,0,0,0,0,0,0,0,4.8713287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8713287,2070.314707,0,0,"Casco Bay",20.52828
"1511",923,"7/16/2013 0:00",2013,43.67615,-70.0135,"100 ft off Drunken Ledge","WMCC",30,27,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0,434.9400646,0,0,0,0,434.9400646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.9400646,0,0,"Casco Bay",17.2437552
"1512",908,"7/16/2013 0:00",2013,43.671207,-70.005247,"100 ft off Drunken Ledge","WMCC",30,28,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.550647,2285.514448,8.8193159,0,68.9793093,9.1972412,2202.739276,0,0,0,68.9793093,0,0,0,0,0,0,0,0,0,0,0,9.1972412,0,0,0,0,0,0,0,0,0,0,0,0,32.1903443,0,0,0,0,0,0,0,0,0,0,9.1972412,1977.406866,183.9448248,0,"Casco Bay",21.7456512
"1513",970,"7/16/2013 0:00",2013,43.675291,-70.017801,"100 ft off Drunken Ledge","WMCC",30,28,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.225698,725.1637076,2.8310062,0,22.1424033,0,703.0213043,0,0,0,22.1424033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5356008,0,0,0,0,0,0,0,0,0,0,5.5356008,691.9501027,0,0,"Casco Bay",18.0648864
"1514",924,"7/16/2013 0:00",2013,43.67612,-70.013526,"100 ft off Drunken Ledge","WMCC",30,28,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.233792,927.8721377,7.4145399,0,57.9920086,0,869.8801291,0,0,0,57.9920086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869.8801291,0,0,"Casco Bay",17.2437552
"1515",920,"7/16/2013 0:00",2013,43.676335,-70.01335,"100 ft off Drunken Ledge","WMCC",30,28,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.40119,407.5053836,7.1864002,0,56.2076391,0,351.2977445,0,0,0,56.2076391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.2977445,0,0,"Casco Bay",21.3494112
"1516",922,"7/16/2013 0:00",2013,43.6762,-70.01347,"100 ft off Drunken Ledge","WMCC",30,28,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.142506,674.1571001,2.7804525,0,21.7470032,0,652.4100968,0,0,0,21.7470032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.4100968,0,0,"Casco Bay",22.9916736
"1517",936,"7/16/2013 0:00",2013,43.675562,-70.014085,"100 ft off Drunken Ledge","WMCC",30,28,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.024942,3377.881891,1.6390036,0,12.8192861,0,3365.062605,0,0,0,12.8192861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3365.062605,0,0,"Casco Bay",15.6014928
"1518",904,"7/16/2013 0:00",2013,43.671509,-70.00549,"100 ft off Drunken Ledge","WMCC",30,28,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.325032,4292.045912,12.5362273,0,98.1039066,0,4193.942005,0,0,0,91.9724124,0,0,0,0,0,0,6.1314942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5259766,0,0,0,0,0,0,0,0,0,0,0,3985.471204,183.9448248,0,"Casco Bay",16.3092384
"1519",823,"7/16/2013 0:00",2013,43.67531,-70.01778,"100 ft off Drunken Ledge","WMCC",30,28,"boulder",0,1,0,0,0,32.3069992,7.169000149,0.009434,328,0.060498,1172.964679,1.6390036,0,12.8192861,0,1153.73575,0,0,0,12.8192861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.73575,0,0,"Casco Bay",15.6014928
"1520",905,"7/16/2013 0:00",2013,43.671369,-70.005384,"100 ft off Drunken Ledge","WMCC",30,29,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.447678,2676.397201,4.1156807,0,32.1903443,0,2644.206857,0,0,0,32.1903443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299.31031,344.8965465,0,"Casco Bay",21.7456512
"1521",902,"7/16/2013 0:00",2013,43.671684,-70.005665,"100 ft off Drunken Ledge","WMCC",30,29,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.554017,1758.763359,1.1224584,0,8.7791848,5.8527898,1744.131384,0,0,0,8.7791848,0,0,0,0,0,0,0,0,0,0,0,2.9263949,2.9263949,0,0,0,0,0,0,0,0,0,0,8.7791848,0,0,0,0,0,90.7182431,2.9263949,0,0,0,0,2.9263949,1521.725369,117.0557976,0,"Casco Bay",34.1717376
"1522",816,"7/16/2013 0:00",2013,43.67545,-70.014457,"100 ft off Drunken Ledge","WMCC",30,29,"boulder",0,1,0,0,0,32.3069992,7.169000149,0.009434,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casco Bay",18.8860176
"1523",939,"7/16/2013 0:00",2013,43.675414,-70.014512,"100 ft off Drunken Ledge","WMCC",30,29,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0,2283.435339,0,0,0,0,2283.435339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283.435339,0,0,"Casco Bay",16.422624
"1524",925,"7/16/2013 0:00",2013,43.676063,-70.013571,"100 ft off Drunken Ledge","WMCC",30,29,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.194097,1359.912602,8.4340392,0,65.9659098,0,1293.946692,0,0,0,65.9659098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.946692,0,0,"Casco Bay",19.7071488
"1525",937,"7/16/2013 0:00",2013,43.675536,-70.014157,"100 ft off Drunken Ledge","WMCC",30,29,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.171411,1778.034984,9.3423203,0,73.0699308,0,1704.965053,0,0,0,73.0699308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704.965053,0,0,"Casco Bay",20.52828
"1526",815,"7/16/2013 0:00",2013,43.675543,-70.014234,"100 ft off Drunken Ledge","WMCC",30,29,"boulder",0,1,0,0,0,32.3069992,7.169000149,0.009434,328,0.200602,500.1810742,2.224362,0,17.3976026,0,482.7834716,0,0,0,17.3976026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3494006,0,0,0,0,0,0,0,0,0,0,0,478.434071,0,0,"Casco Bay",22.9916736
"1527",912,"7/16/2013 0:00",2013,43.670926,-70.004976,"100 ft off Drunken Ledge","WMCC",30,30,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.382125,878.9363585,10.7365585,0,83.9748113,0,794.9615471,0,0,0,83.9748113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1966415,0,0,0,0,0,0,0,0,0,0,0,783.7649056,0,0,"Casco Bay",17.8624992
"1528",938,"7/16/2013 0:00",2013,43.67547,-70.014408,"100 ft off Drunken Ledge","WMCC",30,30,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.066522,2595.905438,4.0975089,0,32.0482153,0,2563.857223,0,0,0,32.0482153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563.857223,0,0,"Casco Bay",15.6014928
"1529",926,"7/16/2013 0:00",2013,43.676012,-70.01359,"100 ft off Drunken Ledge","WMCC",30,30,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.673012,169.1433584,12.9754449,0,101.4860151,0,67.6573434,0,0,0,101.4860151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.6573434,0,0,"Casco Bay",14.7803616
"1530",822,"7/16/2013 0:00",2013,43.675234,-70.017654,"100 ft off Drunken Ledge","WMCC",30,30,"boulder",0,1,0,0,0,32.3069992,7.169000149,0.009434,328,0.531885,276.3542256,2.3954667,0,18.7358797,0,257.6183459,0,0,0,18.7358797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4198496,0,0,0,0,0,0,0,0,0,0,0,234.1984963,0,0,"Casco Bay",21.3494112
"1531",913,"7/16/2013 0:00",2013,43.67085,-70.004915,"100 ft off Drunken Ledge","WMCC",30,30,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.450561,35.1167393,3.7415279,0,29.2639494,0,5.8527899,0,0,0,29.2639494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8527899,0,0,0,"Casco Bay",17.0858688
"1532",868,"7/16/2013 0:00",2013,43.67552,-70.014273,"100 ft off Drunken Ledge","WMCC",30,31,"gravel",0,0,0,1,0,32.3069992,7.169000149,0.009434,328,0,101.4860151,12.9754449,0,101.4860151,0,0,0,0,0,101.4860151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casco Bay",14.7803616
"1533",821,"7/16/2013 0:00",2013,43.675206,-70.017579,"100 ft off Drunken Ledge","WMCC",30,31,"boulder",0,1,0,0,0,32.3069992,7.169000149,0.009434,328,0.500402,26.4746126,2.7079189,0,21.1796901,0,5.2949225,0,0,0,21.1796901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2949225,0,0,0,"Casco Bay",18.8860176
"1534",814,"7/16/2013 0:00",2013,43.671523,-70.005528,"100 ft off Drunken Ledge","WMCC",30,31,"boulder",0,1,0,0,0,32.3069992,7.169000149,0.009434,328,0.660766,207.6796409,4.2438384,0,33.2287425,0,174.4508983,0,0,0,29.0751497,0,0,0,0,0,0,4.1535928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3071856,0,0,0,0,0,0,0,0,0,0,0,166.1437127,0,0,"Casco Bay",24.0755424
"1535",818,"7/16/2013 0:00",2013,43.6749,-70.016835,"100 ft off Drunken Ledge","WMCC",30,31,"boulder",0,1,0,0,0,32.3069992,7.169000149,0.009434,328,0.566086,58.4559447,0,0,0,9.7426574,48.7132872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8713287,4.8713287,0,0,0,0,0,0,0,0,0,0,0,48.7132872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casco Bay",20.52828
"1536",895,"7/16/2013 0:00",2013,43.673937,-70.007059,"100 ft off Drunken Ledge","WMCC",30,31,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.587536,2544.324817,2.6340357,0,20.6018204,0,2523.722996,0,0,0,20.6018204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931.42066,592.3023358,0,"Casco Bay",19.41576
"1537",894,"7/16/2013 0:00",2013,43.674004,-70.007096,"100 ft off Drunken Ledge","WMCC",30,32,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.369168,1496.296006,1.1353602,0,8.880095,0,1487.415911,0,0,0,8.880095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332.014249,155.4016623,0,"Casco Bay",22.5222816
"1538",896,"7/16/2013 0:00",2013,43.673894,-70.006998,"100 ft off Drunken Ledge","WMCC",30,32,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.596882,6266.387031,2.1950297,0,17.1681836,4.2920459,6244.926802,0,0,0,17.1681836,0,0,0,0,0,0,0,0,0,0,0,4.2920459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4613.949355,1630.977447,0,"Casco Bay",23.298912
"1539",820,"7/16/2013 0:00",2013,43.675153,-70.017528,"100 ft off Drunken Ledge","WMCC",30,32,"boulder",0,1,0,0,0,32.3069992,7.169000149,0.009434,328,0.3405,284.1608422,3.8926335,0,30.4458045,0,253.7150377,0,0,0,30.4458045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.7150377,0,0,"Casco Bay",19.7071488
"1540",915,"7/16/2013 0:00",2013,43.670746,-70.004815,"100 ft off Drunken Ledge","WMCC",30,32,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.450561,32.1903443,3.429734,0,26.8252869,0,5.3650574,0,0,0,26.8252869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3650574,0,0,0,"Casco Bay",18.6391296
"1541",893,"7/16/2013 0:00",2013,43.674099,-70.007208,"100 ft off Drunken Ledge","WMCC",30,33,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.506122,1436.705895,1.7329182,0,13.5538292,0,1423.152066,0,0,0,13.5538292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5538292,0,0,0,0,0,0,0,0,0,0,3.3884573,1219.844628,186.3651514,0,"Casco Bay",29.5119552
"1542",898,"7/16/2013 0:00",2013,43.673735,-70.006875,"100 ft off Drunken Ledge","WMCC",30,33,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.460471,1360.391943,1.4315411,0,11.1966415,11.1966415,1337.99866,0,0,0,11.1966415,0,0,0,0,0,0,0,0,0,0,0,11.1966415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.393283,0,0,0,0,0,0,0,1203.638962,111.9664151,0,"Casco Bay",17.8624992
"1543",892,"7/16/2013 0:00",2013,43.674183,-70.007282,"100 ft off Drunken Ledge","WMCC",30,33,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.688334,971.56312,0.7483056,0,5.8527899,0,965.7103302,0,0,0,5.8527899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.5429374,351.1673928,0,"Casco Bay",17.0858688
"1544",899,"7/16/2013 0:00",2013,43.67367,-70.006841,"100 ft off Drunken Ledge","WMCC",30,33,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.704181,222.4060154,3.7415279,0,29.2639494,0,193.1420661,0,0,0,29.2639494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7055798,0,0,0,0,0,0,0,0,0,0,5.8527899,0,175.5836964,0,"Casco Bay",17.0858688
"1545",891,"7/16/2013 0:00",2013,43.674234,-70.007352,"100 ft off Drunken Ledge","WMCC",30,34,"ledge",1,0,0,0,0,32.3069992,7.169000149,0.009434,328,0.572794,3672.083725,6.0920161,0,47.689399,0,3624.394326,0,0,0,42.9204591,0,0,0,0,0,0,4.7689399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885.208641,739.1856848,0,"Casco Bay",20.9690208
